,,,,,,,,,,ESTADÍSTICA AGRÍCOLA EN DISTRITOS DE RIEGO
,,,,,,,,,,AÑO AGRÍCOLA 2010-2011
,,,,,,,,,,
DISTRITO,,CICLO,MODALIDAD,CULTIVO,SUP SEMBRADA,SUP COSECHADA,REND,PRODUCCIÓN,PMR,VALOR DE PROD
,,,,,ha,ha,ton/ha,ton,$/ton,$
,,,,Otras Hortalizas,304,304,"21,6",6.560,1.237,8.114.368
,,,,Pepino,63,63,"23,9",1.499,1.900,2.848.908
,,,,Tomate de cáscara (Tomatillo),8,8,"24,2",198,3.000,593.877
,,,,Trigo Grano,4.419,4.419,"6,0",26.516,2.650,70.267.029
,,Primavera-Verano,Riego,Camote,2,2,"14,4",29,2.842,81.963
,,,,Cebolla,23,23,"35,0",796,2.759,2.196.304
,,,,Frijol (Alubia),30,30,"2,0",61,10.500,639.660
,,,,Jitomate (tomate rojo),22,22,"21,9",487,4.631,2.257.601
,,,,Maíz grano,3.430,3.430,"8,6",29.465,4.800,141.431.532
,,,,Otras Hortalizas,130,130,"21,2",2.760,1.963,5.417.043
,,,,Sorgo Grano,945,945,"7,7",7.308,4.000,29.232.696
,,Perennes,Riego,Alfalfa,66,66,"55,6",3.656,830,3.034.231
,,,,Arándano,32,32,"7,8",252,52.800,13.281.840
,,,,Fresa,1.807,1.807,"41,6",75.086,6.500,488.061.938
,,,,Olleto (Zacate),213,213,"61,3",13.050,700,9.135.336
,,,,Zarzamora,110,110,"9,3",1.017,25.935,26.381.367
Total 061,,,,,12.861,12.861,"15,3",196.876,4.399,866.009.601
063,"Guasave, Sin.",Otoño-Invierno,Riego,Algodón,93,93,"3,5",327,14.000,4.577.580
,,,,Calabaza,259,0,"0,0",0,0,0
,,,,Cártamo (Alazor),518,0,"0,0",0,0,0
,,,,Cebolla,70,0,"0,0",0,0,0
,,,,Chile,411,20,"2,8",55,4.000,220.000
,,,,Ejote,488,100,"8,0",799,10.000,7.990.400
,,,,Frijol (Alubia),11.982,1.287,"1,4",1.795,14.000,25.129.474
,,,,Garbanzo,11.928,40,"0,9",34,14.000,476.000
,,,,Jitomate (tomate rojo),1.509,188,"10,8",2.024,3.969,8.030.875
,,,,Maíz Forrajero,427,298,"12,5",3.721,2.500,9.303.438
,,,,Maíz grano,72.709,339,"6,4",2.166,4.200,9.098.082
,,,,Papa,1.588,0,"0,0",0,0,0
,,,,Pepino,98,0,"0,0",0,0,0
,,,,Sandía,15,0,"0,0",0,0,0
,,,,Sorgo Grano,11,0,"0,0",0,0,0
,,,,Tomate de cáscara (Tomatillo),565,46,"14,5",665,3.000,1.995.000
,,,,Trigo Grano,4.945,4.297,"3,1",13.265,3.500,46.427.409
,,Perennes,Riego,Alfalfa,787,348,"30,0",10.440,3.003,31.350.000
,,,,Frutales Asociados,1,0,"0,0",0,0,0
,,,,Otros Frutales,339,8,"18,0",144,1.800,259.200
,,,,Sudan (Zacate),217,4,"13,0",52,2.500,130.000
,,Segundos Cultivos,Riego,Algodón,108,108,"3,5",378,14.000,5.292.000
,,,,Cártamo (Alazor),433,433,"1,2",498,6.500,3.236.435
,,,,Hortalizas Invernadero,255,255,"27,8",7.080,2.213,15.666.000
,,,,Maíz grano,44.903,44.903,"6,8",303.133,4.200,1.273.156.723
,,,,Pepino,46,46,"25,0",1.150,3.000,3.450.000
,,,,Sorgo Grano,44.134,44.134,"5,4",237.766,3.800,903.511.929
Total 063,,,,,198.841,96.947,"6,0",585.492,4.013,2.349.300.543
066,"Sto. Domingo, Bcs.",Otoño-Invierno,Riego,Ajo,3,3,"10,2",31,16.000,489.600
,,,,Calabacita (calabacín),27,27,"49,3",1.331,7.776,10.351.166
,,,,Cártamo (Alazor),3.620,3.620,"1,2",4.344,4.950,21.502.800
,,,,Cebolla,22,22,"25,0",550,4.500,2.475.000
,,,,Chile,164,164,"20,0",3.280,5.000,16.400.000
,,,,Frijol (Alubia),268,268,"1,4",375,8.000,3.001.600
,,,,Garbanzo,5.081,5.081,"1,5",7.622,17.500,133.376.250
,,,,Girasol,434,434,"2,0",868,5.000,4.340.000
,,,,Jitomate (tomate rojo),163,163,"46,1",7.514,8.500,63.871.550
,,,,Maíz grano,1.102,1.102,"6,0",6.612,4.100,27.109.200
,,,,Melón,4,4,"35,0",140,8.000,1.120.000
,,,,Otras Hortalizas,74,74,"14,5",1.073,5.300,5.686.900
,,,,Papa,1.144,1.144,"34,3",39.239,6.000,235.435.200
,,,,Pepino,10,10,"6,5",65,5.000,325.000
,,,,Sorgo Grano,292,292,"6,0",1.752,2.800,4.905.600
,,,,Tomate de cáscara (Tomatillo),51,51,"20,0",1.020,5.000,5.100.000
,,,,Trigo Grano,3.255,3.255,"5,5",17.903,3.900,69.819.750
,,,,Zanahoria,4,4,"7,3",29,3.400,99.280
,,Primavera-Verano,Riego,Ajo,2,2,"15,0",30,20.000,600.000
,,,,Calabacita (calabacín),5,5,"10,0",50,2.000,100.000
,,,,Cebolla,17,17,"25,0",425,4.600,1.955.000
,,,,Chile,228,228,"20,0",4.560,5.000,22.800.000
,,,,Frijol (Alubia),628,628,"1,5",942,8.500,8.007.000
,,,,Girasol,584,584,"1,4",818,5.000,4.088.000
,,,,Jitomate (tomate rojo),315,315,"20,0",6.300,17.250,108.675.000
,,,,Maíz grano,2.090,2.090,"6,0",12.540,3.800,47.652.000
,,,,Melón,22,22,"25,0",550,5.000,2.750.000
,,,,Otras Hortalizas,83,83,"14,0",1.162,5.200,6.042.400
,,,,Papa,765,765,"32,0",24.480,8.000,195.840.000
,,,,Sandía,17,17,"35,0",595,2.000,1.190.000
,,,,Sorgo Grano,835,835,"5,0",4.175,2.800,11.690.000
,,,,Tomate de cáscara (Tomatillo),104,104,"8,0",832,2.500,2.080.000
,,,,Zanahoria,7,7,"7,5",53,3.400,178.500
,,Perennes,Riego,Alfalfa,4.582,4.582,"31,1",142.500,1.480,210.900.296
,,,,Avena Forrajera,61,61,"15,0",915,1.550,1.418.250
,,,,Búffel (Zacate),668,668,"4,6",3.073,1.100,3.380.080
,,,,Espárrago,1.265,1.265,"2,4",3.036,43.000,130.548.000
,,,,Frutales Asociados,10,10,"2,1",21,3.700,77.700
,,,,Naranja,2.448,2.448,"18,5",45.288,2.600,117.748.800
,,,,Nopal,75,75,"5,8",435,6.950,3.023.250
,,,,Palma Aceitera (Palma africana),48,0,"0,0",0,0,0
,,,,Sorgo Forrajero,205,205,"17,0",3.485,1.450,5.053.250
Total 066,,,,,30.782,30.734,"11,4",350.012,4.260,1.491.206.422
068,"Tepecoacuilco, Gro.",Otoño-Invierno,Riego,Cacahuate,24,24,"3,0",72,7.500,541.125
,,,,Estropajo,45,45,"1,4",62,35.000,2.180.500
,,,,Jícama (Nabo mexicano),56,56,"9,0",506,1.800,910.440
,,,,Jitomate (tomate rojo),4,4,"28,0",112,4.000,448.000
,,,,Maíz grano,375,375,"4,5",1.687,2.000,3.373.470
,,,,Okra,101,101,"8,0",805,6.500,5.231.200
,,,,Otros Cultivos,16,16,"10,0",157,4.000,626.000
,,,,Pápalo (Papaloquelite),146,146,"10,3",1.507,2.600,3.917.810
,,,,Sorgo Forrajero,24,24,"51,0",1.229,200,245.820
,,,,Tomate de cáscara (Tomatillo),9,9,"11,1",100,3.700,368.150
,,Primavera-Verano,Riego,Cacahuate,0,0,"3,0",0,8.000,2.400
,,,,Jitomate (tomate rojo),1,1,"20,0",10,5.400,54.000
,,,,Maíz grano,101,101,"4,5",452,2.000,904.860
,,,,Okra,7,7,"8,3",54,6.500,349.375
,,,,Otros Cultivos,3,3,"10,0",31,4.000,124.000
,,,,Pápalo (Papaloquelite),53,53,"10,0",530,2.600,1.378.000
,,,,Sorgo Forrajero,7,7,"51,0",372,200,74.460
,,Perennes,Riego,Caña de Azúcar,6,6,"74,0",459,300,137.640
,,,,Limón,5,5,"8,0",36,1.500,54.000
,,,,Mango,41,41,"8,0",327,2.300,752.560
,,,,Otros Pastos,9,9,"40,0",344,260,89.440
,,,,Papayo,14,14,"28,0",378,3.700,1.398.600
Total 068,,,,,1.043,1.043,"8,8",9.230,2.510,23.161.850
073,"La Concepcion, Mex.",Otoño-Invierno,Riego,Avena Forrajera,20,20,"30,0",600,450,270.000
,,Primavera-Verano,Riego,Maíz grano,75,75,"5,2",390,3.400,1.325.823
,,Perennes,Riego,Alfalfa,250,250,"92,0",23.000,300,6.900.000
,,,,Jitomate invernadero,1,1,"300,0",300,4.500,1.350.000
Total 073,,,,,346,346,"70,2",24.290,405,9.845.823
074,"Mocorito, Sin.",Otoño-Invierno,Riego,Calabaza,122,0,"0,0",0,0,0
,,,,Cártamo (Alazor),172,0,"0,0",0,0,0
,,,,Cebolla,186,186,"18,2",3.378,4.500,15.202.350
,,,,Chile,10,0,"0,0",0,0,0
,,,,Frijol (Alubia),2.779,241,"1,5",349,9.000,3.145.050
,,,,Garbanzo,4.812,0,"0,0",0,0,0
,,,,Maíz grano,30.069,727,"6,5",4.747,2.300,10.918.813
,,,,Pepino,4,0,"0,0",0,0,0
,,,,Sorgo Grano,154,47,"5,6",261,2.000,522.640
,,,,Tomate de cáscara (Tomatillo),299,0,"0,0",0,0,0
,,,,Trigo Grano,3.824,3.551,"4,3",15.136,2.715,41.093.015
,,Perennes,Riego,Alfalfa,349,349,"18,0",6.282,3.500,21.987.000
,,,,Otros Forrajes,164,164,"14,1",2.309,1.850,4.270.910
,,Segundos Cultivos,Riego,Cártamo (Alazor),87,87,"1,1",98,5.560,543.780
,,,,Garbanzo,197,197,"0,9",170,10.000,1.696.000
,,,,Maíz grano,21.940,21.940,"5,6",123.410,2.300,283.843.161
,,,,Otras Hortalizas,27,0,"0,0",0,0,0
,,,,Sorgo Grano,8.830,8.830,"5,2",45.859,2.000,91.717.720
,,,,Trigo Grano,74,74,"4,2",307,2.700,829.980
Total 074,,,,,74.099,36.393,"5,6",202.306,2.352,475.770.419
075,"Rio Fuerte, Sin.",Otoño-Invierno,Riego,Algodón,850,2,"5,0",10,15.000,150.000
,,,,Calabaza,1.788,834,"16,1",13.397,3.147,42.165.237
,,,,Cártamo (Alazor),131,130,"2,1",279,5.518,1.540.505
,,,,Cebolla,205,188,"10,9",2.047,2.110,4.320.516
,,,,Chile,2.115,1.444,"18,8",27.184,4.463,121.325.153
,,,,Frijol (Alubia),35.061,28.450,"1,8",51.176,11.789,603.292.576
,,,,Garbanzo,2.002,1.245,"2,5",3.100,13.274,41.156.916
,,,,Jitomate (tomate rojo),4.000,2.667,"19,7",52.619,3.016,158.700.491
,,,,Maíz grano,138.752,25.703,"9,0",232.413,4.152,964.872.438
,,,,Melón,36,0,"0,0",0,0,0
,,,,Otras Hortalizas,724,453,"17,4",7.884,7.197,56.743.604
,,,,Otros Cultivos,231,97,"7,1",686,6.317,4.336.394
,,,,Papa,11.526,11.233,"27,0",303.742,4.938,1.499.770.026
,,,,Pepino,208,203,"21,7",4.400,3.848,16.931.030
,,,,Sandía,26,22,"35,2",758,2.000,1.515.000
,,,,Sorgo Grano,249,72,"5,0",358,3.800,1.358.880
,,,,Tomate de cáscara (Tomatillo),2.158,1.154,"15,0",17.263,1.950,33.655.311
,,,,Trigo Grano,2.764,2.487,"4,5",11.219,3.626,40.680.258
,,,,Zempoalxochitl,26,0,"0,0",0,0,0
,,Perennes,Riego,Alfalfa,1.991,1.991,"10,6",21.083,1.747,36.826.598
,,,,Caña de Azúcar,8.028,8.028,"54,6",438.070,391,171.379.300
,,,,Frutales Asociados,536,536,"8,9",4.783,3.500,16.741.547
,,,,Mango,3.225,3.225,"15,0",48.368,2.023,97.832.025
,,,,Naranja,131,131,"32,1",4.209,2.500,10.522.425
,,,,Otros Frutales,841,804,"3,0",2.397,5.091,12.201.956
,,,,Otros Pastos,1.205,1.205,"12,4",14.960,1.649,24.674.953
,,Segundos Cultivos,Riego,Algodón,297,297,"2,7",806,13.167,10.606.517
,,,,Calabaza,8,8,"15,0",120,1.300,156.000
,,,,Cártamo (Alazor),90,90,"2,9",263,6.157,1.619.599
,,,,Garbanzo,314,314,"2,4",761,16.203,12.334.096
,,,,Jitomate (tomate rojo),41,41,"25,0",1.025,8.000,8.200.000
,,,,Maíz grano,97.195,97.193,"8,0",781.606,5.284,4.130.286.341
,,,,Otras Hortalizas,274,274,"22,8",6.231,4.418,27.528.389
,,,,Otros Cultivos,64,64,"14,7",942,9.932,9.355.779
,,,,Papa,10,10,"20,0",200,6.000,1.200.000
,,,,Sorgo Grano,61.767,61.767,"6,8",419.915,4.081,1.713.814.723
,,,,Tomate de cáscara (Tomatillo),5,5,"15,0",79,2.000,158.100
Total 075,,,,,378.873,252.367,"9,8",2.474.353,3.992,9.877.952.682
076,"Valle Del Carrizo, Sin.",Otoño-Invierno,Riego,Algodón,112,0,"0,0",0,0,0
,,,,Calabaza,363,28,"14,8",414,3.200,1.326.080
,,,,Cártamo (Alazor),275,269,"1,9",510,8.739,4.458.350
,,,,Frijol (Alubia),2.003,111,"1,9",210,11.600,2.435.420
,,,,Garbanzo,291,0,"0,0",0,0,0
,,,,Maíz grano,47.764,893,"7,6",6.754,3.500,23.640.575
,,,,Otras Hortalizas,327,124,"21,7",2.687,2.300,6.179.916
,,,,Otros Cultivos,618,115,"14,0",1.615,4.500,7.267.500
,,,,Papa,70,0,"0,0",0,0,0
,,,,Tomate de cáscara (Tomatillo),6.673,842,"18,6",15.646,2.300,35.985.570
,,,,Trigo Grano,12.174,12.174,"5,2",63.612,3.900,248.087.865
,,Perennes,Riego,Alfalfa,391,391,"12,1",4.744,2.100,9.962.060
,,,,Caña de Azúcar,176,176,"95,8",16.861,450,7.587.360
,,,,Otros Forrajes,111,111,"9,8",1.079,1.800,1.942.769
,,Segundos Cultivos,Riego,Frijol (Alubia),10,10,"1,8",18,11.600,208.800
,,,,Maíz grano,22.301,22.301,"7,9",176.561,3.500,617.961.862
,,,,Otros Cultivos,1.652,1.652,"15,1",24.869,4.500,111.910.725
,,,,Sorgo Grano,23.411,23.411,"6,7",157.442,4.100,645.510.470
Total 076,,,,,118.721,62.606,"7,6",473.022,3.646,1.724.465.321
082,"Rio Blanco, Ver.",Otoño-Invierno,Riego,Arróz,1,1,"8,8",9,4.900,43.022
,,,,Frijol (Alubia),36,36,"1,2",43,17.140,731.941
,,,,Maíz Elotero,1.044,1.044,"12,5",13.040,1.052,13.715.366
,,,,Otras Hortalizas,29,29,"13,4",391,3.541,1.382.757
,,,,Pepino,88,88,"28,1",2.466,2.809,6.927.099
,,,,Sorgo Forrajero,21,21,"20,4",419,816,341.795
,,,,Sorgo Grano,20,20,"5,0",101,3.000,303.450
,,Primavera-Verano,Riego,Arróz,265,265,"9,6",2.544,3.809,9.688.512
,,,,Frijol (Alubia),15,15,"1,1",17,17.900,306.090
,,,,Maíz Elotero,212,212,"12,7",2.691,1.547,4.162.175
,,,,Otras Hortalizas,4,4,"12,0",50,970,48.306
,,,,Pepino,21,20,"21,0",410,2.100,859.950
,,,,Sorgo Forrajero,28,28,"21,0",582,833,484.556
,,,,Sorgo Grano,4,4,"5,0",20,3.000,60.000
,,Perennes,Riego,Caña de Azúcar,3.581,3.581,"79,6",284.868,673,191.640.849
,,,,Estrella (Zacate),4.592,4.592,"20,0",91.831,752,69.097.980
,,,,Limón,30,30,"14,1",423,1.687,713.700
,,,,Mango,3,3,"15,0",45,1.980,89.100
,,,,Otros Cultivos,4,3,"30,0",90,2.000,180.000
,,,,Toronja (pomelo),62,62,"25,0",1.550,1.500,2.325.000
,,Segundos Cultivos,Riego,Arróz,609,609,"9,8",5.983,3.990,23.869.733
,,,,Maíz Elotero,241,241,"12,9",3.102,1.488,4.617.816
,,,,Pepino,4,4,"18,0",72,2.100,151.200
,,,,Sorgo Forrajero,14,14,"21,0",284,833,236.156
Total 082,,,,,10.927,10.925,"37,6",411.028,808,331.976.554
083,"Papigochic, Chih.",Primavera-Verano,Riego,Avena,160,160,"3,5",563,2.089,1.176.435
,,,,Maíz grano,1.390,1.390,"5,5",7.662,4.000,30.646.426
,,,,Otros Cultivos,12,12,"2,6",32,6.130,194.692
,,Perennes,Riego,Alfalfa,236,236,"8,1",1.904,2.593,4.935.387
,,,,Manzano,1.128,1.059,"8,6",9.141,5.214,47.659.238
,,,,Rye Grass (Zacate ballico),495,495,"8,5",4.216,515,2.171.391
Total 083,,,,,3.421,3.351,"7,0",23.518,3.690,86.783.568
084,"Guaymas, Son.",Otoño-Invierno,Riego,Calabacita (calabacín),1.732,1.732,"15,0",25.980,10.000,259.800.000
,,,,Cártamo (Alazor),303,303,"1,9",576,4.455,2.564.744
,,,,Cebolla,35,35,"33,0",1.155,15.000,17.325.000
,,,,Chile,596,596,"18,0",10.728,10.787,115.722.936
,,,,Col de Bruselas,26,26,"12,0",312,15.000,4.680.000
,,,,Ejote,76,76,"4,0",304,5.020,1.526.080
,,,,Frijol (Alubia),74,74,"1,8",133,8.450,1.125.540
,,,,Garbanzo,7,7,"0,9",6,11.000,69.300
,,,,Jitomate (tomate rojo),269,269,"23,0",6.187,8.213,50.813.831
,,,,Maíz Elotero,40,40,"9,0",360,3.800,1.368.000
,,,,Maíz grano,20,20,"5,0",100,2.500,250.000
,,,,Melón,514,514,"22,0",11.308,2.500,28.270.000
,,,,Otras Flores,28,28,"5,5",154,22.000,3.388.000
,,,,Otras Hortalizas,9,9,"25,0",225,8.250,1.856.250
,,,,Papa,105,105,"32,0",3.360,10.000,33.600.000
,,,,Pepino,64,64,"34,0",2.176,8.124,17.677.824
,,,,Sandía,1.461,1.461,"24,0",35.064,1.400,49.089.600
,,,,Sorgo Forrajero,100,100,"40,0",4.000,978,3.912.000
,,,,Tomate de cáscara (Tomatillo),51,51,"25,0",1.275,4.500,5.737.500
,,,,Trigo Grano,665,665,"5,3",3.498,2.750,9.619.225
,,Primavera-Verano,Riego,Calabacita (calabacín),498,498,"22,0",10.956,10.000,109.560.000
,,,,Cártamo (Alazor),10,10,"1,7",17,4.425,75.225
,,,,Chile,477,477,"25,0",11.925,10.787,128.634.975
,,,,Col de Bruselas,15,15,"10,0",145,13.000,1.885.000
,,,,Ejote,35,35,"9,0",315,4.800,1.512.000
,,,,Frijol (Alubia),52,52,"1,8",94,10.200,954.720
,,,,Jitomate (tomate rojo),244,244,"35,0",8.540,8.213,70.139.020
,,,,Maíz Elotero,26,26,"7,8",203,4.500,912.600
,,,,Maíz grano,15,15,"5,0",75,2.780,208.500
,,,,Melón,834,834,"35,0",29.190,7.600,221.844.000
,,,,Otras Hortalizas,9,9,"30,0",270,5.800,1.566.000
,,,,Otros Cultivos,20,20,"5,5",110,22.000,2.420.000
,,,,Pepino,58,58,"34,0",1.972,7.500,14.790.000
,,,,Sandía,1.005,1.005,"38,0",38.171,2.800,106.878.800
,,,,Sorgo Forrajero,222,222,"40,0",8.880,978,8.684.640
,,,,Tomate de cáscara (Tomatillo),21,21,"25,0",525,4.500,2.362.500
,,Perennes,Riego,Alfalfa,639,639,"18,0",11.502,2.200,25.304.400
,,,,Búffel (Zacate),123,123,"8,0",984,1.100,1.082.400
,,,,Espárrago,27,0,"0,0",0,0,0
,,,,Forrajes Asociados,17,17,"18,0",306,945,289.170
,,,,Mango,16,16,"2,0",32,2.000,64.000
,,,,Naranja,744,744,"14,0",10.416,2.200,22.915.200
,,,,Nogal (Nuez),10,10,"1,0",10,42.000,420.000
,,,,Nopal,32,32,"6,5",208,2.800,582.400
,,,,Vid,238,238,"12,0",2.856,18.000,51.408.000
Total 084,,,,,11.561,11.534,"21,2",244.603,5.654,1.382.889.380
085,"La Begoña, Gto.",Otoño-Invierno,Riego,Ajo,1,1,"9,2",9,15.000,136.620
,,,,Avena Forrajera,24,24,"18,8",452,1.180,533.655
,,,,Brócoli,1,1,"19,0",19,2.367,44.523
,,,,Cebada,121,121,"6,5",783,3.850,3.015.513
,,,,Cebolla,67,67,"35,0",2.349,2.250,5.284.125
,,,,Cilantro,1,1,"10,0",11,4.650,51.150
,,,,Col (Repollo),10,10,"28,0",266,2.700,718.200
,,,,Frijol Asociado,6,6,"2,3",12,12.150,151.693
,,,,Garbanzo,18,18,"3,0",53,6.500,347.490
,,,,Jícama (Nabo mexicano),21,21,"38,0",783,2.250,1.761.300
,,,,Lechuga,6,6,"12,0",69,5.000,346.200
,,,,Maíz Elotero,3,3,"32,0",80,1.500,120.000
,,,,Maíz grano,2,2,"9,0",14,4.800,64.800
,,,,Sandía,9,9,"20,0",170,2.125,361.250
,,,,Trigo Grano,76,76,"7,0",533,3.850,2.051.165
,,,,Zanahoria,222,222,"22,0",4.876,2.650,12.922.195
,,Primavera-Verano,Riego,Ajo,15,15,"9,2",140,15.000,2.097.600
,,,,Avena Forrajera,1,1,"18,8",19,1.180,22.125
,,,,Brócoli,10,10,"19,0",190,2.367,449.730
,,,,Cacahuate,11,11,"3,3",36,15.350,547.622
,,,,Calabacita (calabacín),2,2,"12,0",18,3.575,64.350
,,,,Cebada,3,3,"6,0",18,3.850,69.300
,,,,Cebolla,137,137,"35,0",4.794,2.250,10.787.175
,,,,Cilantro,6,6,"10,0",60,4.650,278.535
,,,,Col (Repollo),5,5,"28,0",140,2.700,377.244
,,,,Frijol Asociado,374,374,"2,3",849,12.150,10.316.486
,,,,Garbanzo,7,7,"3,0",20,6.500,126.750
,,,,Jícama (Nabo mexicano),102,102,"38,0",3.875,2.250,8.719.290
,,,,Jitomate (tomate rojo),29,29,"18,0",513,5.750,2.949.750
,,,,Lechuga,13,13,"12,0",156,5.000,780.000
,,,,Maíz grano,1.000,1.000,"9,0",8.997,4.800,43.184.880
,,,,Sandía,16,16,"20,0",320,2.125,679.575
,,,,Sorgo Grano,3.232,3.232,"8,0",25.854,4.000,103.414.720
,,,,Tomate de cáscara (Tomatillo),16,16,"22,0",363,2.550,925.089
,,,,Zanahoria,219,219,"22,0",4.823,2.650,12.781.109
,,Perennes,Riego,Aguacate,11,11,"12,5",142,7.000,993.125
,,,,Alfalfa,2.758,2.758,"21,9",60.355,1.500,90.531.995
,,,,Espárrago,12,12,"4,5",56,25.000,1.395.000
,,,,Frutales Asociados,67,67,"12,5",838,7.000,5.862.500
Total 085,,,,,8.630,8.630,"14,3",123.053,2.643,325.263.828
086,"Soto La Marina, Tamps.",Otoño-Invierno,Riego,Maíz grano,8.924,8.924,"3,7",32.738,4.000,130.952.000
,,,,Otros Cultivos,226,226,"32,7",7.380,2.000,14.760.000
,,,,Sorgo Grano,7.205,7.205,"2,7",19.568,3.500,68.488.000
,,Perennes,Riego,Naranja,693,693,"5,0",3.465,1.500,5.197.500
,,,,Zacate carretero,5.542,5.542,"11,3",62.348,1.333,83.109.884
Total 086,,,,,22.590,22.590,"5,6",125.499,2.410,302.507.384
087,"Rosario Mezquite, Mich.",Otoño-Invierno,Riego,Avena Forrajera,133,133,"19,7",2.618,1.350,3.534.476
,,,,Cebada,5.426,5.426,"3,1",16.873,3.900,65.806.104
,,,,Garbanzo,1.789,1.789,"2,3",4.115,5.300,21.807.910
,,,,Otras Hortalizas,570,570,"10,5",5.982,1.600,9.570.960
,,,,Trigo Grano,21.692,21.692,"5,5",120.322,3.800,457.224.208
,,Primavera-Verano,Riego,Camote,45,45,"13,3",599,2.100,1.256.850
,,,,Maíz grano,17.697,17.697,"9,2",163.678,4.300,703.814.970
,,,,Otras Hortalizas,405,405,"10,5",4.253,1.600,6.804.000
,,,,Sorgo Grano,6.842,6.842,"9,0",61.491,3.900,239.813.605
,,Perennes,Riego,Fresa,141,141,"25,0",3.515,7.300,25.659.500
,,Segundos Cultivos,Riego,Maíz grano,6.140,6.140,"6,5",39.804,4.300,171.157.200
,,,,Sorgo Grano,11.975,11.975,"9,8",116.762,3.900,455.371.457
Total 087,,,,,72.854,72.854,"7,4",540.011,4.003,2.161.821.240
088,"Chiconautla, Mex.",Otoño-Invierno,Riego,Avena Forrajera,131,131,"30,0",3.926,450,1.766.475
,,,,Otros Forrajes,33,33,"12,5",411,3.300,1.355.063
,,Primavera-Verano,Riego,Avena Forrajera,40,40,"30,0",1.188,450,534.600
,,,,Maíz Forrajero,1.211,1.211,"83,0",100.501,250,25.125.345
,,,,Maíz grano,100,100,"5,5",550,3.600,1.980.000
,,,,Otros Forrajes,41,41,"13,5",550,3.300,1.815.858
,,Perennes,Riego,Alfalfa,175,175,"93,0",16.302,300,4.890.591
,,,,Jitomate invernadero,2,2,"300,0",600,4.500,2.700.000
Total 088,,,,,1.732,1.732,"71,6",124.028,324,40.167.932
089,"El Carmen, Chih.",Otoño-Invierno,Riego,Trigo Grano,325,325,"5,0",1.625,3.700,6.012.500
,,Primavera-Verano,Riego,Algodón,1.953,1.953,"4,2",8.203,39.000,319.901.400
,,,,Cacahuate,46,46,"2,5",115,8.000,920.000
,,,,Chile,1.562,1.562,"26,6",41.550,2.316,96.220.000
,,,,Frijol (Alubia),300,300,"1,1",316,15.000,4.740.000
,,,,Maíz Forrajero,7,7,"40,0",280,1.000,280.000
,,,,Sorgo Grano,422,422,"5,5",2.310,3.500,8.085.000
,,Perennes,Riego,Alfalfa,1.192,1.192,"16,5",19.686,2.300,45.277.800
,,,,Nogal (Nuez),2.438,1.500,"1,6",2.350,70.000,164.500.000
Total 089,,,,,8.245,7.307,"10,5",76.435,8.451,645.936.700
090,"Bajo Rio Conchos, Chih.",Otoño-Invierno,Riego,Avena Forrajera,369,369,"3,2",1.180,1.750,2.064.160
,,,,Rye Grass (Zacate ballico),240,240,"50,0",12.015,720,8.650.800
,,,,Trigo Grano,2,0,"0,0",0,0,0
,,Primavera-Verano,Riego,Algodón,265,256,"3,8",971,9.200,8.932.280
,,,,Maíz grano,5,5,"2,5",13,3.500,43.750
,,,,Melón,7,4,"7,0",28,3.500,98.000
,,,,Otras Hortalizas,50,7,"9,0",63,3.600,226.800
,,,,Sorgo Forrajero,426,426,"8,5",3.620,1.800,6.516.270
,,Perennes,Riego,Alfalfa,1.881,1.881,"15,3",28.840,2.100,60.562.993
,,,,Nogal (Nuez),597,269,"1,5",403,60.000,24.192.000
,,Segundos Cultivos,Riego,Sorgo Forrajero,150,150,"5,5",824,1.800,1.483.020
Total 090,,,,,3.990,3.605,"13,3",47.956,2.352,112.770.073
092A,"Rio Panuco, Unidad Animas.",Otoño-Invierno,Riego,Arróz,112,112,"5,7",644,4.751,3.057.300
,,,,Calabacita (calabacín),32,32,"8,0",258,6.768,1.747.120
,,,,Cártamo (Alazor),36,36,"0,5",18,4.500,81.000
,,,,Cebolla,325,325,"34,6",11.235,5.224,58.697.450
,,,,Frijol (Alubia),27,27,"0,7",18,9.544,167.400
,,,,Girasol,42,42,"0,7",29,6.000,176.880
,,,,Jitomate (tomate rojo),14,14,"14,4",204,6.588,1.341.075
,,,,Maíz grano,3.841,3.841,"3,2",12.231,4.098,50.119.125
,,,,Melón,12,12,"18,0",208,4.000,832.320
,,,,Sandía,333,333,"38,2",12.745,3.500,44.605.820
,,,,Sorgo Grano,9.858,9.858,"3,1",30.172,3.427,103.395.247
,,,,Tomate de cáscara (Tomatillo),36,36,"12,9",463,7.259,3.362.120
,,,Temporal,Cártamo (Alazor),67,67,"0,5",33,4.500,150.075
,,,,Frijol (Alubia),15,0,"0,0",0,0,0
,,Primavera-Verano,Riego,Arróz,116,116,"5,0",583,5.736,3.346.200
,,,,Cebolla,185,185,"32,0",5.930,5.000,29.651.200
,,,,Chile,83,83,"60,0",4.980,5.000,24.900.000
,,,,Jitomate (tomate rojo),18,18,"15,0",270,5.000,1.350.000
,,,,Maíz grano,13,13,"3,5",47,4.000,187.600
,,,,Sorgo Grano,181,181,"2,8",504,3.212,1.620.320
,,,,Soya,870,870,"2,1",1.840,6.200,11.406.140
,,,Temporal,Cebolla,14,14,"26,0",351,5.000,1.755.000
,,,,Sorgo Grano,32,32,"2,4",78,3.240,252.400
