,,,,,,,,,,,,,,,,SUPERFICIES FÍSICAS REGADAS Y VOLÚMENES DISTRIBUÍDOS
,,,,,,,,,,,,,,,,AÑO AGRÍCOLA 1997-1998
,,,,,,,,,,,,,,,,
DISTRITO,,NUMERO DE CULTIVOS,CONCEPTO,GRAVEDAD-PRESAS,,,GRAVEDAD-DERIVACION,,,BOMBEO CORRIENTES,,,BOMBEO POZOS,,,Total general
,,,,Ejidal,Peq. Prop.,Suma,Ejidal,Peq. Prop.,Suma,Ejidal,Peq. Prop.,Suma,Ejidal,Peq. Prop.,Suma,
,,,Superficie Física Regada (ha),,,,431,338,769,,,,,,,769
,,,Volumen Bruto (miles m3),,,,8.167,6.411,14.578,,,,,,,14.578
,,,Lamina Bruta (cm),0,0,0,190,190,190,0,0,0,0,0,0,190
Suma de Usuarios 082,,,,,,,970,851,1.821,,,,,,,1.821
Suma de Superficie Física Regada 082,,,,,,,4.288,8.447,12.735,,,,,,,12.735
Suma de Volumen Bruto 082,,,,,,,81.289,160.111,241.400,,,,,,,241.400
Lámina Bruta 082,,,,0,0,0,190,190,190,0,0,0,0,0,0,190
083,"Papigochic, Chih.",1 cultivo,Usuarios,39,455,494,,,,,,,,0,0,494
,,,Superficie Física Regada (ha),160,2.524,2.684,,,,,,,,0,0,2.684
,,,Volumen Bruto (miles m3),1.855,28.587,30.442,,,,,,,,147,147,30.589
,,,Lamina Bruta (cm),116,113,113,0,0,0,0,0,0,0,0,0,114
Suma de Usuarios 083,,,,39,455,494,,,,,,,,0,0,494
Suma de Superficie Física Regada 083,,,,160,2.524,2.684,,,,,,,,0,0,2.684
Suma de Volumen Bruto 083,,,,1.855,28.587,30.442,,,,,,,,147,147,30.589
Lámina Bruta 083,,,,116,113,113,0,0,0,0,0,0,0,0,0,114
084,"Guaymas, Son.",1 cultivo,Usuarios,,,,,,,,,,1.563,205,1.768,1.768
,,,Superficie Física Regada (ha),,,,,,,,,,7.769,5.858,13.627,13.627
,,,Volumen Bruto (miles m3),,,,,,,,,,55.410,41.799,97.210,97.210
,,,Lamina Bruta (cm),0,0,0,0,0,0,0,0,0,71,71,71,71
Suma de Usuarios 084,,,,,,,,,,,,,1.563,205,1.768,1.768
Suma de Superficie Física Regada 084,,,,,,,,,,,,,7.769,5.858,13.627,13.627
Suma de Volumen Bruto 084,,,,,,,,,,,,,55.410,41.799,97.210,97.210
Lámina Bruta 084,,,,0,0,0,0,0,0,0,0,0,71,71,71,71
085,"La Begoña, Gto.",1 cultivo,Usuarios,1.870,184,2.054,,,,62,158,220,65,17,82,2.356
,,,Superficie Física Regada (ha),3.361,1.154,4.515,,,,60,136,196,1.350,341,1.691,6.402
,,,Volumen Bruto (miles m3),16.425,5.621,22.046,,,,178,415,593,11.317,2.829,14.146,36.785
,,,Lamina Bruta (cm),49,49,49,0,0,0,30,31,30,84,83,84,57
Suma de Usuarios 085,,,,1.870,184,2.054,,,,62,158,220,65,17,82,2.356
Suma de Superficie Física Regada 085,,,,3.361,1.154,4.515,,,,60,136,196,1.350,341,1.691,6.402
Suma de Volumen Bruto 085,,,,16.425,5.621,22.046,,,,178,415,593,11.317,2.829,14.146,36.785
Lámina Bruta 085,,,,49,49,49,0,0,0,30,31,30,84,83,84,57
086,"Soto La Marina, Tamps.",1 cultivo,Usuarios,2.464,99,2.563,,,,,,,,,,2.563
,,,Superficie Física Regada (ha),24.025,3.453,27.478,,,,,,,,,,27.478
,,,Volumen Bruto (miles m3),322.350,46.308,368.658,,,,,,,,,,368.658
,,,Lamina Bruta (cm),134,134,134,0,0,0,0,0,0,0,0,0,134
Suma de Usuarios 086,,,,2.464,99,2.563,,,,,,,,,,2.563
Suma de Superficie Física Regada 086,,,,24.025,3.453,27.478,,,,,,,,,,27.478
Suma de Volumen Bruto 086,,,,322.350,46.308,368.658,,,,,,,,,,368.658
Lámina Bruta 086,,,,134,134,134,0,0,0,0,0,0,0,0,0,134
087,"Rosario Mezquite, Mich.",1 cultivo,Usuarios,4.485,627,5.112,1.419,,1.419,,,,2.185,121,2.306,8.837
,,,Superficie Física Regada (ha),18.779,5.246,24.025,4.253,,4.253,,,,7.596,1.025,8.621,36.899
,,,Volumen Bruto (miles m3),140.434,39.539,179.973,19.109,,19.109,,,,63.294,8.566,71.860,270.942
,,,Lamina Bruta (cm),75,75,75,45,0,45,0,0,0,83,84,83,73
,,2 cultivos,Usuarios,605,86,691,,,,,,,1.400,76,1.476,2.167
,,,Superficie Física Regada (ha),2.553,724,3.277,,,,,,,4.851,642,5.493,8.770
,,,Volumen Bruto (miles m3),11.487,3.259,14.746,,,,,,,11.409,1.498,12.907,27.653
,,,Lamina Bruta (cm),45,45,45,0,0,0,0,0,0,24,23,23,32
Suma de Usuarios 087,,,,5.090,713,5.803,1.419,,1.419,,,,3.585,197,3.782,11.004
Suma de Superficie Física Regada 087,,,,21.332,5.970,27.302,4.253,,4.253,,,,12.447,1.667,14.114,45.669
Suma de Volumen Bruto 087,,,,151.921,42.798,194.719,19.109,,19.109,,,,74.703,10.064,84.767,298.595
Lámina Bruta 087,,,,71,72,71,45,0,45,0,0,0,60,60,60,65
088,"Chiconautla, Mex.",1 cultivo,Usuarios,,,,,,,1.354,348,1.702,,,,1.702
,,,Superficie Física Regada (ha),,,,,,,2.775,709,3.484,,,,3.484
,,,Volumen Bruto (miles m3),,,,,,,28.445,7.265,35.710,,,,35.710
,,,Lamina Bruta (cm),0,0,0,0,0,0,102,103,102,0,0,0,102
Suma de Usuarios 088,,,,,,,,,,1.354,348,1.702,,,,1.702
Suma de Superficie Física Regada 088,,,,,,,,,,2.775,709,3.484,,,,3.484
Suma de Volumen Bruto 088,,,,,,,,,,28.445,7.265,35.710,,,,35.710
Lámina Bruta 088,,,,0,0,0,0,0,0,102,103,102,0,0,0,102
089,"El Carmen, Chih.",1 cultivo,Usuarios,168,132,300,,,,,,,34,50,84,384
,,,Superficie Física Regada (ha),2.192,907,3.099,,,,,,,450,335,785,3.884
,,,Volumen Bruto (miles m3),33.315,13.652,46.967,,,,,,,6.750,5.074,11.824,58.791
,,,Lamina Bruta (cm),152,151,152,0,0,0,0,0,0,150,151,151,151
Suma de Usuarios 089,,,,168,132,300,,,,,,,34,50,84,384
Suma de Superficie Física Regada 089,,,,2.192,907,3.099,,,,,,,450,335,785,3.884
Suma de Volumen Bruto 089,,,,33.315,13.652,46.967,,,,,,,6.750,5.074,11.824,58.791
Lámina Bruta 089,,,,152,151,152,0,0,0,0,0,0,150,151,151,151
090,"Bajo Rio Conchos, Chih.",1 cultivo,Usuarios,211,372,583,,,,128,8,136,,,,719
,,,Superficie Física Regada (ha),1.158,2.014,3.172,,,,762,113,875,,,,4.047
,,,Volumen Bruto (miles m3),21.456,37.317,58.774,,,,14.119,2.094,16.213,,,,74.986
,,,Lamina Bruta (cm),185,185,185,0,0,0,185,185,185,0,0,0,185
,,2 cultivos,Usuarios,40,45,85,,,,,,,,,,85
,,,Superficie Física Regada (ha),133,152,285,,,,,,,,,,285
,,,Volumen Bruto (miles m3),1.630,1.862,3.492,,,,,,,,,,3.492
,,,Lamina Bruta (cm),123,123,123,0,0,0,0,0,0,0,0,0,123
Suma de Usuarios 090,,,,251,417,668,,,,128,8,136,,,,804
Suma de Superficie Física Regada 090,,,,1.291,2.166,3.457,,,,762,113,875,,,,4.332
Suma de Volumen Bruto 090,,,,23.086,39.180,62.265,,,,14.119,2.094,16.213,,,,78.478
Lámina Bruta 090,,,,179,181,180,0,0,0,185,185,185,0,0,0,181
092A,"Rio Panuco, Unidad Animas.",1 cultivo,Usuarios,1.889,127,2.016,,,,,,,,,,2.016
,,,Superficie Física Regada (ha),21.416,2.172,23.587,,,,,,,,,,23.587
,,,Volumen Bruto (miles m3),200.821,17.664,218.485,,,,,,,,,,218.485
,,,Lamina Bruta (cm),94,81,93,0,0,0,0,0,0,0,0,0,93
,,2 cultivos,Usuarios,732,60,792,,,,,,,,,,792
,,,Superficie Física Regada (ha),6.264,1.019,7.283,,,,,,,,,,7.283
,,,Volumen Bruto (miles m3),105.698,12.683,118.381,,,,,,,,,,118.381
,,,Lamina Bruta (cm),169,124,163,0,0,0,0,0,0,0,0,0,163
Suma de Usuarios 092A,,,,2.621,187,2.808,,,,,,,,,,2.808
Suma de Superficie Física Regada 092A,,,,27.680,3.191,30.870,,,,,,,,,,30.870
Suma de Volumen Bruto 092A,,,,306.519,30.347,336.866,,,,,,,,,,336.866
Lámina Bruta 092A,,,,111,95,109,0,0,0,0,0,0,0,0,0,109
092BC,"Rio Panuco, Unidades Chicayán+Pujal Coy",1 cultivo,Usuarios,700,107,807,,,,1.540,841,2.381,,,,3.188
,,,Superficie Física Regada (ha),5.450,1.400,6.850,,,,10.471,11.107,21.577,,,,28.427
,,,Volumen Bruto (miles m3),30.159,6.787,36.946,,,,67.158,110.998,178.156,,,,215.102
,,,Lamina Bruta (cm),55,48,54,0,0,0,64,100,83,0,0,0,76
Suma de Usuarios 092BC,,,,700,107,807,,,,1.540,841,2.381,,,,3.188
Suma de Superficie Física Regada 092BC,,,,5.450,1.400,6.850,,,,10.471,11.107,21.577,,,,28.427
Suma de Volumen Bruto 092BC,,,,30.159,6.787,36.946,,,,67.158,110.998,178.156,,,,215.102
Lámina Bruta 092BC,,,,55,48,54,0,0,0,64,100,83,0,0,0,76
093,"Tomatlan, Jal.",1 cultivo,Usuarios,1.567,31,1.598,,,,,,,,,,1.598
,,,Superficie Física Regada (ha),10.418,398,10.816,,,,,,,,,,10.816
,,,Volumen Bruto (miles m3),356.772,13.630,370.402,,,,,,,,,,370.402
,,,Lamina Bruta (cm),342,342,342,0,0,0,0,0,0,0,0,0,342
,,2 cultivos,Usuarios,119,7,126,,,,,,,,,,126
,,,Superficie Física Regada (ha),792,88,880,,,,,,,,,,880
,,,Volumen Bruto (miles m3),13.094,1.456,14.550,,,,,,,,,,14.550
,,,Lamina Bruta (cm),165,165,165,0,0,0,0,0,0,0,0,0,165
Suma de Usuarios 093,,,,1.686,38,1.724,,,,,,,,,,1.724
Suma de Superficie Física Regada 093,,,,11.210,486,11.696,,,,,,,,,,11.696
Suma de Volumen Bruto 093,,,,369.866,15.086,384.952,,,,,,,,,,384.952
Lámina Bruta 093,,,,330,310,329,0,0,0,0,0,0,0,0,0,329
094,"Jalisco Sur, Jal.",1 cultivo,Usuarios,1.624,324,1.948,,,,21,,21,,,,1.969
,,,Superficie Física Regada (ha),6.949,3.935,10.884,,,,62,,62,,,,10.946
,,,Volumen Bruto (miles m3),137.825,81.762,219.588,,,,273,,273,,,,219.861
,,,Lamina Bruta (cm),198,208,202,0,0,0,44,0,44,0,0,0,201
,,2 cultivos,Usuarios,104,25,129,,,,,,,,,,129
,,,Superficie Física Regada (ha),519,332,851,,,,,,,,,,851
,,,Volumen Bruto (miles m3),8.653,5.533,14.186,,,,,,,,,,14.186
,,,Lamina Bruta (cm),167,167,167,0,0,0,0,0,0,0,0,0,167
Suma de Usuarios 094,,,,1.728,349,2.077,,,,21,,21,,,,2.098
Suma de Superficie Física Regada 094,,,,7.468,4.267,11.735,,,,62,,62,,,,11.797
Suma de Volumen Bruto 094,,,,146.478,87.295,233.774,,,,273,,273,,,,234.047
Lámina Bruta 094,,,,196,205,199,0,0,0,44,0,44,0,0,0,198
095,"Atoyac, Gro.",1 cultivo,Usuarios,,,,271,9,280,,,,,,,280
,,,Superficie Física Regada (ha),,,,907,216,1.123,,,,,,,1.123
,,,Volumen Bruto (miles m3),,,,13.025,3.103,16.128,,,,,,,16.128
,,,Lamina Bruta (cm),0,0,0,144,144,144,0,0,0,0,0,0,144
,,2 cultivos,Usuarios,,,,358,3,361,,,,,,,361
,,,Superficie Física Regada (ha),,,,1.196,52,1.248,,,,,,,1.248
,,,Volumen Bruto (miles m3),,,,17.175,747,17.922,,,,,,,17.922
,,,Lamina Bruta (cm),0,0,0,144,144,144,0,0,0,0,0,0,144
Suma de Usuarios 095,,,,,,,629,12,641,,,,,,,641
Suma de Superficie Física Regada 095,,,,,,,2.103,268,2.371,,,,,,,2.371
Suma de Volumen Bruto 095,,,,,,,30.200,3.850,34.050,,,,,,,34.050
Lámina Bruta 095,,,,0,0,0,144,144,144,0,0,0,0,0,0,144
096,"Arroyozarco, Mex.",1 cultivo,Usuarios,407,208,615,,,,,,,,,,615
,,,Superficie Física Regada (ha),1.063,870,1.932,,,,,,,,,,1.932
,,,Volumen Bruto (miles m3),5.778,4.728,10.506,,,,,,,,,,10.506
,,,Lamina Bruta (cm),54,54,54,0,0,0,0,0,0,0,0,0,54
Suma de Usuarios 096,,,,407,208,615,,,,,,,,,,615
Suma de Superficie Física Regada 096,,,,1.063,870,1.932,,,,,,,,,,1.932
Suma de Volumen Bruto 096,,,,5.778,4.728,10.506,,,,,,,,,,10.506
Lámina Bruta 096,,,,54,54,54,0,0,0,0,0,0,0,0,0,54
097,"Lazaro Cardenas, Mich.",1 cultivo,Usuarios,2.475,622,3.097,3.834,452,4.286,,,,,,,7.383
,,,Superficie Física Regada (ha),16.374,4.118,20.492,25.378,2.994,28.372,,,,,,,48.864
,,,Volumen Bruto (miles m3),539.578,135.702,675.280,917.315,108.221,1.025.536,,,,,,,1.700.816
,,,Lamina Bruta (cm),330,330,330,361,361,361,0,0,0,0,0,0,348
,,2 cultivos,Usuarios,341,83,424,272,,272,,,,,,,696
,,,Superficie Física Regada (ha),2.258,550,2.808,1.802,,1.802,,,,,,,4.610
,,,Volumen Bruto (miles m3),31.754,7.735,39.489,25.342,,25.342,,,,,,,64.831
,,,Lamina Bruta (cm),141,141,141,141,0,141,0,0,0,0,0,0,141
Suma de Usuarios 097,,,,2.816,705,3.521,4.106,452,4.558,,,,,,,8.079
Suma de Superficie Física Regada 097,,,,18.632,4.668,23.300,27.180,2.994,30.174,,,,,,,53.474
Suma de Volumen Bruto 097,,,,571.332,143.437,714.769,942.657,108.221,1.050.878,,,,,,,1.765.647
Lámina Bruta 097,,,,307,307,307,347,361,348,0,0,0,0,0,0,330
098,"Jose Maria Morelos, Mich.",1 cultivo,Usuarios,805,160,965,,,,,,,,,,965
,,,Superficie Física Regada (ha),2.635,649,3.284,,,,,,,,,,3.284
,,,Volumen Bruto (miles m3),48.830,12.033,60.863,,,,,,,,,,60.863
,,,Lamina Bruta (cm),185,185,185,0,0,0,0,0,0,0,0,0,185
Suma de Usuarios 098,,,,805,160,965,,,,,,,,,,965
Suma de Superficie Física Regada 098,,,,2.635,649,3.284,,,,,,,,,,3.284
Suma de Volumen Bruto 098,,,,48.830,12.033,60.863,,,,,,,,,,60.863
Lámina Bruta 098,,,,185,185,185,0,0,0,0,0,0,0,0,0,185
099,"Quit. La Magdalena, Mich.",1 cultivo,Usuarios,57,12,69,,,,,,,,,,69
,,,Superficie Física Regada (ha),218,117,335,,,,,,,,,,335
,,,Volumen Bruto (miles m3),1.046,562,1.608,,,,,,,,,,1.608
,,,Lamina Bruta (cm),48,48,48,0,0,0,0,0,0,0,0,0,48
Suma de Usuarios 099,,,,57,12,69,,,,,,,,,,69
Suma de Superficie Física Regada 099,,,,218,117,335,,,,,,,,,,335
Suma de Volumen Bruto 099,,,,1.046,562,1.608,,,,,,,,,,1.608
Lámina Bruta 099,,,,48,48,48,0,0,0,0,0,0,0,0,0,48
100,"Alfajayucan, Hgo.",1 cultivo,Usuarios,3.221,4.162,7.383,3.095,1.113,4.208,,,,,,,11.591
,,,Superficie Física Regada (ha),4.896,7.862,12.758,4.705,2.093,6.798,,,,,,,19.556
,,,Volumen Bruto (miles m3),48.243,77.469,125.712,74.991,33.360,108.351,,,,,,,234.063
,,,Lamina Bruta (cm),99,99,99,159,159,159,0,0,0,0,0,0,120
,,2 cultivos,Usuarios,207,85,292,40,15,55,,,,,,,347
,,,Superficie Física Regada (ha),310,160,470,61,29,90,,,,,,,560
,,,Volumen Bruto (miles m3),685,354,1.039,167,80,247,,,,,,,1.286
,,,Lamina Bruta (cm),22,22,22,27,28,27,0,0,0,0,0,0,23
Suma de Usuarios 100,,,,3.428,4.247,7.675,3.135,1.128,4.263,,,,,,,11.938
Suma de Superficie Física Regada 100,,,,5.206,8.022,13.228,4.766,2.122,6.888,,,,,,,20.116
Suma de Volumen Bruto 100,,,,48.928,77.823,126.751,75.158,33.440,108.598,,,,,,,235.349
Lámina Bruta 100,,,,94,97,96,158,158,158,0,0,0,0,0,0,117
101,"Cuxtepeques, Chis.",1 cultivo,Usuarios,1.106,21,1.127,,,,,,,,,,1.127
,,,Superficie Física Regada (ha),4.595,262,4.857,,,,,,,,,,4.857
,,,Volumen Bruto (miles m3),65.772,3.750,69.522,,,,,,,,,,69.522
,,,Lamina Bruta (cm),143,143,143,0,0,0,0,0,0,0,0,0,143
,,2 cultivos,Usuarios,25,,25,,,,,,,,,,25
,,,Superficie Física Regada (ha),260,,260,,,,,,,,,,260
,,,Volumen Bruto (miles m3),3.722,,3.722,,,,,,,,,,3.722
,,,Lamina Bruta (cm),143,0,143,0,0,0,0,0,0,0,0,0,143
Suma de Usuarios 101,,,,1.131,21,1.152,,,,,,,,,,1.152
Suma de Superficie Física Regada 101,,,,4.855,262,5.117,,,,,,,,,,5.117
Suma de Volumen Bruto 101,,,,69.494,3.750,73.244,,,,,,,,,,73.244
Lámina Bruta 101,,,,143,143,143,0,0,0,0,0,0,0,0,0,143
102,"Rio Hondo, Q.R.",1 cultivo,Usuarios,,,,,,,,,,680,,680,680
,,,Superficie Física Regada (ha),,,,,,,,,,3.066,,3.066,3.066
,,,Volumen Bruto (miles m3),,,,,,,,,,21.220,,21.220,21.220
,,,Lamina Bruta (cm),0,0,0,0,0,0,0,0,0,69,0,69,69
Suma de Usuarios 102,,,,,,,,,,,,,680,,680,680
Suma de Superficie Física Regada 102,,,,,,,,,,,,,3.066,,3.066,3.066
Suma de Volumen Bruto 102,,,,,,,,,,,,,21.220,,21.220,21.220
Lámina Bruta 102,,,,0,0,0,0,0,0,0,0,0,69,0,69,69
103,"Rio Florido, Chih.",1 cultivo,Usuarios,507,240,747,,,,,,,,,,747
,,,Superficie Física Regada (ha),2.539,2.396,4.935,,,,,,,,,,4.935
,,,Volumen Bruto (miles m3),43.087,40.665,83.752,,,,,,,,,,83.752
,,,Lamina Bruta (cm),170,170,170,0,0,0,0,0,0,0,0,0,170
Suma de Usuarios 103,,,,507,240,747,,,,,,,,,,747
Suma de Superficie Física Regada 103,,,,2.539,2.396,4.935,,,,,,,,,,4.935
Suma de Volumen Bruto 103,,,,43.087,40.665,83.752,,,,,,,,,,83.752
Lámina Bruta 103,,,,170,170,170,0,0,0,0,0,0,0,0,0,170
104,"Cuajinicuilapa, Gro.",1 cultivo,Usuarios,,,,260,,260,,,,,,,260
,,,Superficie Física Regada (ha),,,,1.204,,1.204,,,,,,,1.204
,,,Volumen Bruto (miles m3),,,,11.817,,11.817,,,,,,,11.817
,,,Lamina Bruta (cm),0,0,0,98,0,98,0,0,0,0,0,0,98
Suma de Usuarios 104,,,,,,,260,,260,,,,,,,260
Suma de Superficie Física Regada 104,,,,,,,1.204,,1.204,,,,,,,1.204
Suma de Volumen Bruto 104,,,,,,,11.817,,11.817,,,,,,,11.817
Lámina Bruta 104,,,,0,0,0,98,0,98,0,0,0,0,0,0,98
105,"Nexpa, Gro.",1 cultivo,Usuarios,1.189,5,1.194,,,,,,,,,,1.194
,,,Superficie Física Regada (ha),2.976,22,2.998,,,,,,,,,,2.998
,,,Volumen Bruto (miles m3),29.641,172,29.813,,,,,,,,,,29.813
,,,Lamina Bruta (cm),100,78,99,0,0,0,0,0,0,0,0,0,99
Suma de Usuarios 105,,,,1.189,5,1.194,,,,,,,,,,1.194
Suma de Superficie Física Regada 105,,,,2.976,22,2.998,,,,,,,,,,2.998
Suma de Volumen Bruto 105,,,,29.641,172,29.813,,,,,,,,,,29.813
Lámina Bruta 105,,,,100,78,99,0,0,0,0,0,0,0,0,0,99
107,"San Gregorio, Chis.",1 cultivo,Usuarios,,,,2.009,105,2.114,,,,,,,2.114
,,,Superficie Física Regada (ha),,,,5.442,1.008,6.450,,,,,,,6.450
,,,Volumen Bruto (miles m3),,,,63.775,11.590,75.365,,,,,,,75.365
,,,Lamina Bruta (cm),0,0,0,117,115,117,0,0,0,0,0,0,117
,,2 cultivos,Usuarios,,,,144,3,147,,,,,,,147
,,,Superficie Física Regada (ha),,,,433,42,475,,,,,,,475
,,,Volumen Bruto (miles m3),,,,1.584,154,1.738,,,,,,,1.738
,,,Lamina Bruta (cm),0,0,0,37,37,37,0,0,0,0,0,0,37
Suma de Usuarios 107,,,,,,,2.153,108,2.261,,,,,,,2.261
Suma de Superficie Física Regada 107,,,,,,,5.875,1.050,6.925,,,,,,,6.925
Suma de Volumen Bruto 107,,,,,,,65.359,11.744,77.103,,,,,,,77.103
Lámina Bruta 107,,,,0,0,0,111,112,111,0,0,0,0,0,0,111
108,"Elota-Piaxtla, Sin.",1 cultivo,Usuarios,1.113,146,1.259,,,,201,21,222,,,,1.481
,,,Superficie Física Regada (ha),8.902,2.190,11.092,,,,1.604,317,1.921,,,,13.013
,,,Volumen Bruto (miles m3),78.231,19.241,97.472,,,,14.096,2.786,16.882,,,,114.354
,,,Lamina Bruta (cm),88,88,88,0,0,0,88,88,88,0,0,0,88
,,2 cultivos,Usuarios,235,41,276,,,,38,30,68,,,,344
,,,Superficie Física Regada (ha),1.885,621,2.506,,,,306,453,759,,,,3.265
,,,Volumen Bruto (miles m3),16.565,5.457,22.023,,,,2.689,3.981,6.670,,,,28.693
,,,Lamina Bruta (cm),88,88,88,0,0,0,88,88,88,0,0,0,88
Suma de Usuarios 108,,,,1.348,187,1.535,,,,239,51,290,,,,1.825
Suma de Superficie Física Regada 108,,,,10.787,2.811,13.598,,,,1.910,770,2.680,,,,16.278
Suma de Volumen Bruto 108,,,,94.796,24.699,119.495,,,,16.785,6.767,23.552,,,,143.047
Lámina Bruta 108,,,,88,88,88,0,0,0,88,88,88,0,0,0,88
110,"Rio Verde-Progreso, Oax.",1 cultivo,Usuarios,291,,291,,,,,,,,,,291
,,,Superficie Física Regada (ha),2.056,,2.056,,,,,,,,,,2.056
,,,Volumen Bruto (miles m3),19.856,,19.856,,,,,,,,,,19.856
,,,Lamina Bruta (cm),97,0,97,0,0,0,0,0,0,0,0,0,97
,,2 cultivos,Usuarios,13,,13,,,,,,,,,,13
,,,Superficie Física Regada (ha),56,,56,,,,,,,,,,56
,,,Volumen Bruto (miles m3),347,,347,,,,,,,,,,347
,,,Lamina Bruta (cm),62,0,62,0,0,0,0,0,0,0,0,0,62
Suma de Usuarios 110,,,,304,,304,,,,,,,,,,304
Suma de Superficie Física Regada 110,,,,2.112,,2.112,,,,,,,,,,2.112
Suma de Volumen Bruto 110,,,,20.203,,20.203,,,,,,,,,,20.203
Lámina Bruta 110,,,,96,0,96,0,0,0,0,0,0,0,0,0,96
112,"Ajacuba, Hgo.",1 cultivo,Usuarios,,,,735,21,756,,,,,,,756
,,,Superficie Física Regada (ha),,,,1.627,101,1.728,,,,,,,1.728
,,,Volumen Bruto (miles m3),,,,9.423,584,10.007,,,,,,,10.007
,,,Lamina Bruta (cm),0,0,0,58,58,58,0,0,0,0,0,0,58
,,2 cultivos,Usuarios,,,,8,,8,,,,,,,8
,,,Superficie Física Regada (ha),,,,17,,17,,,,,,,17
,,,Volumen Bruto (miles m3),,,,48,,48,,,,,,,48
,,,Lamina Bruta (cm),0,0,0,28,0,28,0,0,0,0,0,0,28
Suma de Usuarios 112,,,,,,,743,21,764,,,,,,,764
Suma de Superficie Física Regada 112,,,,,,,1.644,101,1.745,,,,,,,1.745
Suma de Volumen Bruto 112,,,,,,,9.471,584,10.055,,,,,,,10.055
Lámina Bruta 112,,,,0,0,0,58,58,58,0,0,0,0,0,0,58
Total Suma de NUM_USUA,,,,193.112,81.366,274.478,78.266,32.427,110.693,8.770,3.560,12.330,33.725,20.260,53.985,451.486
Total Suma de SUP_REGA,,,,1.042.031,730.603,1.772.633,259.434,169.717,429.151,45.067,37.132,82.200,144.946,215.403,360.348,2.644.332
Total Suma de VOL_DIST,,,,11.742.313,6.654.212,18.396.524,4.470.829,2.775.238,7.246.068,396.465,271.209,667.674,1.340.133,2.034.290,3.374.423,29.684.689
Total Suma de LAMINA BRUTA,,,,113,91,104,172,164,169,88,73,81,92,94,94,112
